atletas.rodada_id,atletas.slug,atletas.clube.id.full.name,atletas.atleta_id,atletas.media_num,atletas.posicao_id,atletas.pontos_num,atletas.variacao_num,atletas.clube_id,atletas.apelido,atletas.nome,atletas.preco_num,atletas.status_id,atletas.apelido_abreviado,atletas.foto,atletas.jogos_num,atletas.entrou_em_campo
1,arthur,PAL,145404,0,2,0,0,275,Arthur,Arthur Gabriel Santana Marcolino,1,6,Arthur,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,False
1,bele,PAL,145436,0,5,0,0,275,Belé,Erick Machado Belé,3,6,Belé,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,False
1,paulo-roberto,VIT,145510,0,2,0,0,287,Paulo Roberto,Paulo Roberto dos Santos Almeida,3,6,P. Roberto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,False
1,elan-ricardo,CAP,145609,0,4,0,0,293,Élan Ricardo,Élan Joshep Ricardo Ochoa,3,6,E. Ricardo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,douglas-telles,FLA,145705,0,5,0,0,262,Douglas Telles,Douglas Costa Telles,2,6,D. Telles,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,False
1,andre,COR,145744,0,4,0,0,264,André,André Luiz Santos Dias,4,6,André,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,False
1,cristian-tassano,REM,145782,0,3,0,0,364,Cristian Tassano,Cristian Marcelo González Tassano,3,6,C. Tassano,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,False
1,joao-pedro,REM,146040,0,5,0,0,364,João Pedro,João Pedro Sousa Silva,3,7,J. Pedro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,False
1,gilberto,CAP,146374,0,2,0,0,293,Gilberto,Gilberto Junior Leite dos Santos,2,6,Gilberto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,kadir,BOT,146375,0,5,0,0,263,Kadir,José Kadir Barría Rose,5,6,Kadir,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,False
1,luis-pacheco,PAL,146623,0,4,0,0,275,Luis Pacheco,Luis Felipe Pacheco da Costa,3,6,L. Pacheco,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,False
1,alisson,INT,146632,0,2,0,0,285,Alisson,Alisson Rodrigues de Melo,1,6,Alisson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,False
1,rayan-lelis,CRU,146807,0,5,0,0,283,Rayan Lelis,Rayan Passaglia Lelis,2,6,R. Lelis,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,joao-bom,CHA,146894,0,5,0,0,315,João Bom,João Henrique Araújo Bom,2,6,J. Bom,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,False
1,rhuan-gabriel,CRU,146991,0,4,0,0,283,Rhuan Gabriel,Rhuan Gabriel Rodrigues de Souza Silva,1,6,R. Gabriel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,cauan-baptistella,CRU,146992,0,4,0,0,283,Cauan Baptistella,Cauan Matteo Baptistella,2,6,C. Baptistella,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,cisse,CAM,147088,0,4,0,0,282,Cissé,Mamady Cissé,1,6,Cissé,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,False
1,kaua-pascini,CAM,147090,0,2,0,0,282,Kauã Pascini,Kauã Pascini Resende,1,6,K. Pascini,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,False
1,bruninho,CAP,147194,0,4,0,0,293,Bruninho,Bruno Braga Ramos,3,6,Bruninho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,joao-bezerra,INT,147202,0,5,0,0,285,João Bezerra,João Pedro Bezerra de Oliveira Lo,1,6,J. Bezerra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,False
1,kaiquy-luiz,CRU,147287,0,3,0,0,283,Kaiquy Luiz,Kaiquy Luiz Alves Vasco,1,6,K. Luiz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,william-fernando,CRU,147297,0,2,0,0,283,William Fernando,William Fernando Soares de Almeida,1,6,W. Fernando,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,rafael-monti,REM,147864,0,5,0,0,364,Rafael Monti,Rafael Monti Azpiazú,4,6,R. Monti,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,False
